DATE,MAX,MIN,PRCP,TAVG,State
2024-01-07,8.090711313570045,-1.8747915084956244,12.839855394883203,3.1079599025372104,AR
2024-01-14,9.243039002772038,-3.8410226530360014,48.02153948832035,2.701008174868019,AR
2024-01-21,-1.1846142980736973,-11.516079006067883,3.975010530218761,-6.35034665207079,AR
2024-01-28,11.097021381782227,4.626736938750287,82.10048498331479,7.861879160266257,AR
2024-02-04,17.53682928121193,3.8034882968142147,20.220735632183906,10.67015878901307,AR
2024-02-11,17.533674688513397,6.087156511350059,14.26797204301075,11.81041559993173,AR
2024-02-18,14.20000731475386,0.7348858898398068,11.447850230414746,7.467446602296833,AR
2024-02-25,21.225029868578254,5.105564089435057,1.524,13.165296979006657,AR
2024-03-03,20.6376782971253,6.603888401238632,3.6166322580645156,13.620783349181966,AR
2024-03-10,19.889162561576352,10.010116115411682,28.994412807881773,14.94963933849402,AR
2024-03-17,22.06218049449418,9.78647380098993,45.24177931034482,15.924327147742053,AR
2024-03-24,18.777863452883317,4.969727723001201,4.323964203612479,11.873795587942258,AR
2024-03-31,20.089117383862867,7.818374731757326,32.31910412333516,13.953746057810097,AR
2024-04-07,22.339153439153442,9.60041816009558,5.526548387096773,15.969785799624509,AR
2024-04-14,24.668574724414547,11.125719641459353,46.62938969225065,17.89714718293695,AR
2024-04-21,23.88698583376003,14.405649428230074,11.52941505376344,19.14631763099505,AR
2024-04-28,24.772295495877252,12.45305895439377,28.7331731553578,18.612677225135513,AR
2024-05-05,26.43594495269372,16.787500977402456,32.85527536945813,21.61172296504809,AR
2024-05-12,27.93812977298199,16.612321135350694,38.34275977011494,22.27522545416634,AR
2024-05-19,27.700644796019727,16.73327229998002,21.671376391169495,22.216958547999873,AR
2024-05-26,30.071123621862537,20.220566502463054,42.26626732348112,25.1458450621628,AR
2024-06-02,29.169423414976233,18.288289253874915,28.647699760010102,23.728856334425576,AR
2024-06-09,30.634530705362668,19.42151593839881,29.630211564144666,25.028023321880738,AR
2024-06-16,32.02004880774722,18.394908295701946,4.324512820512821,25.207478551724584,AR
2024-06-23,32.95057471264368,22.19712643678161,4.912710344827586,27.573850574712644,AR
2024-06-30,34.80211842932149,22.51269131748059,14.62047356321839,28.657404873401042,AR
2024-07-07,34.20759897828864,22.515462506841818,18.31613185550082,28.361530742565225,AR
2024-07-14,32.35377229003083,21.119668616426917,52.84635889083107,26.736720453228877,AR
2024-07-21,31.624926579209113,21.02756443079024,20.21037597330367,26.32624550499968,AR
2024-07-28,30.03869260966035,21.329552824714114,19.47661075268817,25.684122717187233,AR
2024-08-04,34.98563374722649,23.50088272316095,0.49570967741935484,29.243258235193718,AR
2024-08-11,33.10159050179211,20.44032418074757,0.02458064516129032,26.770957341269842,AR
2024-08-18,35.0286781020652,22.183086917562722,27.62514583333333,28.60588250981396,AR
2024-08-25,31.96079322409967,19.03433019713262,10.668529166666668,25.497561710616147,AR
2024-09-01,34.60717873153913,21.39942790904971,11.940938375973303,28.003303320294425,AR
2024-09-08,29.606854838709676,17.568900409626217,10.887689516129031,23.587877624167948,AR
2024-09-15,27.979600110499028,15.866756437929268,29.857149054505,21.923178274214145,AR
2024-09-22,31.819012492990026,19.938844086021504,14.195959043778803,25.87892828950577,AR
2024-09-29,27.823779618447304,16.88117455609113,15.56239081850204,22.352477087269218,AR
2024-10-06,30.8771164021164,14.123197751322753,0.09895416666666668,22.500157076719578,AR
2024-10-13,29.211033239460658,11.56690668202765,0.0327741935483871,20.388969960744156,AR
2024-10-20,22.906828170336237,5.137001301416624,0.079375,14.02191473587643,AR
2024-10-27,28.573749786653014,12.052116402116402,1.31998064516129,20.312933094384707,AR
2024-11-03,25.729868452139225,15.006913535405511,25.962487096774193,20.368390993772373,AR
2024-11-10,22.145685388232664,14.483993679043735,108.6082715609937,18.3148395336382,AR
2024-11-17,20.58115719406042,7.0450588837685615,5.694516129032257,13.813108038914491,AR
2024-11-24,18.576585977364623,6.362186674200022,21.796995402298847,12.46938632578232,AR
2024-12-01,13.481404295589202,1.779793373442567,0.2621935483870968,7.630598834515886,AR
2024-12-08,11.044056267366118,-0.7494449381669751,2.4273057471264368,5.147305664599571,AR
