DATE,MAX,MIN,PRCP,TAVG,State
2024-01-07,7.7310857866413425,-0.1700922534255868,22.312923076923077,3.780496766607878,OR
2024-01-14,4.220346402568625,-4.276364581920137,45.85513378917379,-0.028009089675756296,OR
2024-01-21,3.7309384266527124,-4.304190650619222,30.47785076923077,-0.286626111983255,OR
2024-01-28,11.19611363063744,3.3997858402620307,56.538260073260076,7.297949735449736,OR
2024-02-04,13.386687715501477,3.458980079486992,13.919045950527039,8.422833897494234,OR
2024-02-11,9.711161999097005,0.47121502125342374,10.99950773875735,5.091188510175215,OR
2024-02-18,9.45978835978836,0.23268564130633088,26.86093793103448,4.846237000547346,OR
2024-02-25,13.2406000972568,1.6008455713579461,14.467397242306266,7.420722834307372,OR
2024-03-03,9.613124560168895,-0.3369272783613232,51.100840083926286,4.638098640903786,OR
2024-03-10,9.563556161007915,-2.465525427270841,16.65726860532867,3.549015366868537,OR
2024-03-17,15.826371871342916,1.0503879949101271,12.903742200328407,8.438379933126521,OR
2024-03-24,17.91163497780771,3.140442958792712,10.676504338153503,10.526038968300211,OR
2024-03-31,12.762998759014172,2.796437168366296,21.056406933629958,7.779717963690234,OR
2024-04-07,15.40071923041316,2.100473107162639,11.124974195314017,8.750596168787897,OR
2024-04-14,17.92276925405766,3.035629370226785,6.4725910906298,10.479199312142223,OR
2024-04-21,18.259865458975582,1.7088828857460672,1.905988876529477,9.984374172360825,OR
2024-04-28,18.121381219338208,3.942284308019075,12.333747920227921,11.03183276367864,OR
2024-05-05,15.10127085877086,3.197998688554244,41.80558863247863,9.149634773662552,OR
2024-05-12,21.94512869155682,5.112147437972429,8.96266411238825,13.528638064764625,OR
2024-05-19,23.74246517294348,6.8613362289669295,0.3480845383759733,15.301900700955205,OR
2024-05-26,19.173512994941568,4.249206349206349,8.784864468864468,11.711359672073957,OR
2024-06-02,23.17088802888611,6.220726818922344,2.22446757048826,14.69580742390423,OR
2024-06-09,26.05086090822712,9.719457245263698,17.751777777777775,17.885159076745406,OR
2024-06-16,24.838295916465718,7.007089552306846,1.6833423398584688,15.922692734386283,OR
2024-06-23,26.76287803754963,7.267809422087268,1.8624482804232805,17.01534372981845,OR
2024-06-30,27.706984273594493,9.77878132574869,1.3772149014778325,18.742882799671595,OR
2024-07-07,31.613035026834307,10.823396104758112,0.0327741935483871,21.21821556579621,OR
2024-07-14,34.66474044815059,13.704741789188793,0.0,24.184741118669688,OR
2024-07-21,33.52770944044978,12.779181964932889,0.34149539170506915,23.153445702691336,OR
2024-07-28,29.49883468404047,11.043434503946184,0.545991694475343,20.271134593993327,OR
2024-08-04,31.588355276193614,14.137416332247891,2.4992177751881868,22.862885804220753,OR
2024-08-11,31.050819252432156,12.297994538317118,0.6587612903225806,21.674406895374638,OR
2024-08-18,27.85588240734435,11.10386340916295,5.5774815827109485,19.479872908253647,OR
2024-08-25,25.46554200224151,9.745083791766614,9.588709883998092,17.60531289700406,OR
2024-09-01,29.950953440330522,8.245585630124006,0.1679677419354839,19.098269535227267,OR
2024-09-08,31.565925216404143,11.404380312363344,0.3620507936507936,21.485152764383745,OR
2024-09-15,25.419849771023912,9.365136355699946,8.479675886787788,17.39249306336193,OR
2024-09-22,23.608805058761853,7.487290843756858,3.865813671274961,15.548047951259358,OR
2024-09-29,27.894824422786048,8.350423217890542,5.452928883945123,18.122623820338294,OR
2024-10-06,25.03371735791091,3.84552483358935,2.912533333333333,14.439621095750129,OR
2024-10-13,23.976937115406944,5.4377526723883784,0.550092803030303,14.70734489389766,OR
2024-10-20,20.53555691340929,5.404980611698393,7.306066009852217,12.970268762553841,OR
2024-10-27,17.41162828283444,3.2065796549603514,19.196209589947088,10.309103968897395,OR
2024-11-03,12.524225245653819,3.1068426135886456,38.56311322751323,7.815533929621231,OR
2024-11-10,13.613473729358661,1.02789356945016,3.239028648482486,7.320683649404411,OR
2024-11-17,10.982695214838072,2.9218300805602397,44.03555718355718,6.952262647699156,OR
2024-11-24,9.78993736715959,2.6819165842975368,57.0362572079772,6.235926975728563,OR
2024-12-01,7.3058047784680555,-1.502378942925582,9.991359014778325,2.901712917771236,OR
2024-12-08,8.109424257070946,-1.8295132016975733,4.977086206896552,3.1399555276866873,OR
