5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
3.087406407945637,-8.48006027301359,36.0633971517579,-2.6960182319160593
4.677542022685099,-8.328560335722653,29.581688098794416,-1.8255728668275115
10.112417692547105,-2.9054902714932127,48.46186123680241,3.603603418803419
16.375190424792702,0.4441538219680009,25.004803890811367,8.410480344799979
21.859694692845018,5.294757571274928,28.414632459660208,13.577238756886018
28.064680837882065,10.374487674053658,17.49747868908746,19.220273777739095
33.09100930819214,15.012757970700942,16.934365902514436,24.051991236404724
31.533966598456505,13.86320035158659,31.013317029197765,22.698787222674838
27.077481292457026,8.944648341184472,24.16987109017474,18.01154597912521
18.174043600061715,1.0748652982656755,24.967898599653317,9.624419699420077
10.561086390553026,-3.9071575072556386,25.825668085842853,3.327562997843278
4.230307993118646,-7.6364202637842755,34.489902499047076,-1.7031370716388952
