5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
15.771798573357426,1.571948162471605,42.17613501202423,8.671815990966659
15.58830832042521,1.5673300832362211,37.43731977148392,8.577904755557924
21.74259921926237,7.308800910188628,47.653900491977666,14.525614057029491
25.321598735534643,10.902387807010419,64.63642681994773,18.1128433538191
29.49029565174008,16.612362262465354,122.06954481319012,23.05145501715385
33.522423278960765,20.561359828947296,76.56101765098734,27.04262334715624
35.40809463846247,22.444424385495317,53.872212459731614,28.926166199517372
35.839127028050484,22.39166181580635,56.58107997287497,29.115352684389677
32.630368902002864,18.964206452876503,61.398043973725905,25.79787908246694
26.657857108864402,11.951246182138167,68.52982228060742,19.304575343160327
20.03358571511724,6.099118112682048,42.79123041082982,13.067105868538729
18.01214807107744,3.5183878252793894,35.49890761377018,10.765407738231051
