5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
14.538288705526877,3.108995895151417,104.41653691383513,8.823693869911747
15.77056614089086,2.5985272690616634,73.54376957903271,9.18450375489827
16.90501886252428,4.560170840788844,94.91700642817484,10.732755605798797
21.81523091634208,7.547057253561422,26.664187300057513,14.681897339310405
24.325958450307503,9.967669383954311,24.05598221423825,17.146973110688805
29.02977685650206,13.505291543004233,4.012707685165969,21.268090776672164
32.24021733476951,15.831216252455159,1.9766517670775887,24.035793992288358
32.47268479883517,16.266668664076274,8.622767899180943,24.369763701142325
29.82067354625327,13.977819944858476,10.239566699035242,21.89989513018466
25.362078746662803,9.515308211385975,24.117936774023672,17.438770020823124
18.98623365818923,4.970782306996359,35.716274931362335,11.979118778433039
14.182264417633121,3.4294728877602685,122.06860377956016,8.80592037776182
