5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
3.113193861693862,-6.3098970473970475,100.51463092463092,-1.5987253302253301
4.2683952991453,-6.080354700854701,79.07196581196581,-0.9058055555555555
8.716058974358974,-2.659863186813187,83.14063003663003,3.028425274725275
14.38039393939394,2.8598494949494953,130.96930303030302,8.620360606060606
20.16821794871795,7.793505128205129,102.47958974358974,13.980607692307691
25.17196666666667,13.1113,73.64933333333333,19.141566666666666
28.502038095238095,17.283633333333334,168.37185714285715,22.892785714285715
27.43612380952381,16.22867619047619,105.22907936507936,21.832311111111114
23.296496703296704,11.887846153846153,152.25628571428572,17.59322197802198
17.39816263736264,6.671219780219781,132.62584615384614,12.034705494505493
10.857962881562882,-0.7614410256410257,75.67279120879121,5.048450061050061
5.706714285714286,-3.7118,163.55003174603175,0.9976349206349207
