5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
0.5627213107497439,-8.400670373075803,82.46475108262356,-3.919211019618179
1.8499727817849174,-8.613233661567543,75.05076787008566,-3.381823965886632
6.902556661432028,-4.255541093744143,67.48744439683713,1.3233802105035746
13.2360697267161,1.5123929333782722,98.28480808336141,7.374888540613415
19.4321023652706,6.681148817340398,88.68975691475228,13.056718183499788
24.440292413482506,12.277743517022108,89.9863311185261,18.35978146342098
27.385919391337733,15.971740372903998,130.06754103881028,21.67907692352251
26.289910886315198,14.953982151132374,111.98327869499118,20.622125322645577
22.16678204256357,10.892461484660727,91.77433654907699,16.53026767434219
16.400047115275473,5.941777604663348,117.3599314555336,11.170773570943302
8.760049097342359,-0.9774840078786632,78.52579011498565,3.8917819924817487
3.944912101163264,-3.9766698784993353,102.00932543310839,-0.01572672099648855
