5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
1.7292862551410444,-6.793626356443694,67.6578849071964,-2.532272449250318
2.685854446573321,-7.5636070163576505,65.11391238063516,-2.438832284761471
10.493343152408322,-0.41594733218497126,99.4263611037808,5.038623401307084
16.576484753328355,4.187878370349633,91.64893375948738,10.38287659574468
22.43974930275152,10.957076262533706,127.67501950687401,16.698317517564554
28.564974692306606,16.28325843538484,98.77396639545063,22.424836654133593
29.811957497168482,18.79568299932968,121.6768920555671,24.30384740193699
28.734330809404383,17.27824542827004,88.7943901443341,23.00621101432994
26.196001370055587,13.735459389882134,89.77992914795487,19.966426755627573
18.69544270626399,6.557692808107225,101.9810195136671,12.626812638619962
10.938693278546278,-0.6308047468620159,43.61673354393177,5.154662439199069
6.21594960677556,-3.1931449406875507,58.49527160104159,1.5113926510428997
