5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
0.7617953071128504,-8.4352887786238,46.77392727948289,-3.836831599231701
1.2423568303904207,-9.820835979607358,43.319565383707975,-4.2890423469288965
7.591342314788099,-5.062744957069682,33.42430948590989,1.2643816352043251
12.990029123178953,-1.1368712831593826,34.24037664437922,5.9273298339312905
19.286198090794976,4.205433232193907,51.55128750573137,11.745830361704988
24.658067665054656,8.142499286949768,35.105859290244396,16.400946154117687
30.976759566463073,11.296954055901782,8.928115632630226,21.137038003634324
29.82692206837377,10.925531545787688,25.041142804063778,20.37638567202536
24.544937529825418,6.260941497063188,29.259643468894172,15.403760642237263
15.236197483914092,0.16983230007038816,34.40638993141344,7.703330402944843
6.725232462897568,-4.870879084437363,39.18271598089169,0.9274730725588534
1.380731475287997,-7.7303671610004105,48.825522601013645,-3.174692431666089
