5Year Mean TMAX,5Year Mean TMIN,5Year Mean PRCP,5Year Mean TAVG
11.174446492229382,-2.3146041865538,40.06674271025544,4.4294867841219485
10.51651812222865,-2.9916977540003855,41.76727250819356,3.7624327646038167
17.794702813386987,3.6926535339383655,76.50005242272347,10.743564641936103
22.248645266776773,7.777871057876531,74.33908722413346,15.01392411588618
25.949341235792172,14.103265180796878,157.3490333647972,20.02632584079488
31.671353613647927,18.983117569464493,104.80625474949984,25.32794522638061
34.54493835944339,21.460625067020686,80.6274107113735,28.002718423284513
34.561061456960715,20.967267190541083,72.06577143736168,27.764402226902536
31.674322669998077,17.318027651788142,57.61522146632088,24.49700534896247
23.513073351029522,8.781052163474673,89.27378177339259,16.147302405168464
17.141220800213386,2.7562987822164864,38.144312742192014,9.949493753193615
13.715256988434124,-0.19612812957903125,43.57835052260977,6.759489787850484
